ticker,period_key,revenue,cost,gross_profit,net_profit,operating_expense,expense_rate,gross_margin,net_margin,revenue_mom_pct,alert_flag
IBM,2019-06,19161000000.0,10151000000.0,9010000000.0,2498000000.0,6641000000.0,0.3465894264391211,0.4702259798549136,0.13036897865455874,0.05390242560915248,False
IBM,2019-09,18027000000.0,9692000000.0,8336000000.0,1672000000.0,6411000000.0,0.3556332168414046,0.4624174848837854,0.0927497642425251,-0.05918271488961957,False
IBM,2019-12,21777000000.0,10677000000.0,11100000000.0,3670000000.0,6834000000.0,0.31381733021077285,0.509712081553933,0.16852642696422832,0.20802130138126151,True
IBM,2020-03,17570000000.0,9649000000.0,7922000000.0,1175000000.0,6734000000.0,0.38326693227091635,0.45088218554354015,0.06687535571997723,-0.1931854709096753,True
IBM,2020-06,18123000000.0,9423000000.0,8700000000.0,1361000000.0,6490000000.0,0.3581084809358274,0.48005297136235725,0.07509794184185842,0.03147410358565739,False
IBM,2020-09,17561000000.0,9130000000.0,8430000000.0,1697000000.0,6022000000.0,0.34291896816809975,0.48004099994305566,0.09663458800751666,-0.031010318379959156,False
IBM,2020-12,20368000000.0,9844000000.0,10523000000.0,1355000000.0,6525000000.0,0.3203554595443833,0.5166437549096622,0.06652592301649647,0.15984283355162,True
IBM,2021-03,13187000000.0,6160000000.0,7027000000.0,955000000.0,6071000000.0,0.4603776446500341,0.5328732842951391,0.07241980738606203,-0.35256284367635504,True
IBM,2021-06,14218000000.0,6366000000.0,7852000000.0,1325000000.0,6253000000.0,0.43979462652975104,0.5522577015051343,0.09319172879448587,0.0781830590733299,False
IBM,2021-09,13251000000.0,6145000000.0,7106000000.0,1130000000.0,5770000000.0,0.4354388348049204,0.5362614142328881,0.08527658289940382,-0.06801237867491916,False
IBM,2021-12,16695000000.0,7194000000.0,9501000000.0,2332000000.0,6527000000.0,0.39095537586103624,0.5690925426774484,0.13968253968253969,0.259904912836767,True
IBM,2022-03,14197000000.0,6862000000.0,7335000000.0,733000000.0,6151000000.0,0.43326054800309927,0.5166584489680919,0.0516306261886314,-0.14962563641808924,True
IBM,2022-06,15535000000.0,7246000000.0,8290000000.0,1392000000.0,6329000000.0,0.40740263920180236,0.53363373028645,0.08960411972964274,0.09424526308375003,False
IBM,2022-09,14106000000.0,6677000000.0,7430000000.0,-3196000000.0,5868000000.0,0.4159931943853679,0.5267262157946973,-0.2265702537927123,-0.09198583842935304,False
IBM,2022-12,16691000000.0,7058000000.0,9632000000.0,2711000000.0,6134000000.0,0.3675034449703433,0.5770774668983284,0.16242286262057395,0.1832553523323408,True
IBM,2023-03,14252000000.0,6743000000.0,7509000000.0,927000000.0,6073000000.0,0.42611563289362897,0.5268734212742071,0.06504350266629245,-0.14612665508357803,True
IBM,2023-06,15475000000.0,6974000000.0,8501000000.0,1583000000.0,6223000000.0,0.4021324717285945,0.5493376413570275,0.10229402261712439,0.08581251754139774,False
IBM,2023-09,14752000000.0,6729000000.0,8023000000.0,1704000000.0,5919000000.0,0.40123373101952275,0.5438584598698482,0.11550976138828634,-0.046720516962843295,False
IBM,2023-12,17380000000.0,7114000000.0,10267000000.0,3288000000.0,6271000000.0,0.36081703107019564,0.5907364787111623,0.18918296892980438,0.17814533622559647,True
IBM,2024-03,14461000000.0,6719000000.0,7742000000.0,1605000000.0,6179000000.0,0.427287186225019,0.5353709978563032,0.11098817509162576,-0.16795166858458,True
IBM,2024-06,15769000000.0,6820000000.0,8950000000.0,1834000000.0,6515000000.0,0.41315238759591605,0.5675692815016805,0.11630414103621028,0.090450176336353,False
IBM,2024-09,14967000000.0,6548000000.0,8420000000.0,-330000000.0,6242000000.0,0.4170508451927574,0.5625709895102559,-0.0220485067147725,-0.05085928086752489,False
IBM,2024-12,17553000000.0,7114000000.0,10439000000.0,2914000000.0,6538000000.0,0.37247194211815643,0.5947131544465334,0.16601150800432973,0.17278011625576273,True
IBM,2025-03,14541000000.0,6510000000.0,8031000000.0,1055000000.0,6266000000.0,0.430919469087408,0.5523003919950484,0.07255346950003438,-0.1715945992138096,True
IBM,2025-06,16977000000.0,7001000000.0,9977000000.0,2194000000.0,6890000000.0,0.4058431996230194,0.5876774459562938,0.12923366908169878,0.16752630493088505,True
IBM,2025-09,16331000000.0,6740000000.0,9591000000.0,1744000000.0,6931000000.0,0.4244075684281428,0.5872879799154981,0.1067907660277999,-0.03805148141603343,False
IBM,2025-12,19686000000.0,7567000000.0,12119000000.0,5600000000.0,7954000000.0,0.4040434826780453,0.6156151579802905,0.28446611805343897,0.2054375114812319,True
